PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Seguro de bienes patrimoniales,6373649,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",26693449,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",649522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",2058283,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Servicios de jardinería y fumigación,274830,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,9856251,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",5124839,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,8729724,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Servicios de comunicación social y publicidad,4596224,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",4356277,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,"Servicios de la industria fílmica, del sonido y del video",199172,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Otros servicios de información,40775,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Servicios de traslado y viáticos,796000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Pasajes terrestres,796000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Servicios oficiales,18620930,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Gastos de ceremonial,18228950,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Gastos de orden social y cultural,391980,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Otros servicios generales,28271504,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Servicios funerarios y de cementerios,701404,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Impuestos y derechos,1238620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,36986,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,26294494,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",61885820,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Transferencias internas y asignaciones al sector público,61275820,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,A instituciones del gobierno según función,61275820,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,61275820,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Ayudas sociales,610000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Ayudas sociales a personas,610000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",74466376,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Mobiliario y equipo de administración,12104817,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Muebles de oficina y estantería,2297882,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,"Muebles, excepto de oficina y estantería",102817,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,6560664,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,3143454,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Mobiliario y equipo educacional y recreativo,3124135,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Equipos y aparatos audiovisuales,535010,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Cámaras fotográficas y de video,431057,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,2158068,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Vehículos y equipo de transporte,23367369,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Vehículos y equipo terrestre,23144451,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Carrocerías y remolques,187920,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Otros equipos de transporte,34998,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,1414711,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Equipo médico y de laboratorio,1267369,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Instrumental médico y de laboratorio,147342,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",31286916,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Maquinaria y equipo agropecuario,4772770,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Maquinaria y equipo industrial,2730295,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Maquinaria y equipo de construcción,12829970,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Equipo de comunicación y telecomunicación,44044,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,"Equipos de generación eléctrica, aparatos y accesorios eléctricos",1172405,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,1123932,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Otros equipos,8613500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Bienes inmuebles,3000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Viviendas,3000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Activos intangibles,168428,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Software,168428,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Capítulo,Inversión pública,195990293,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Concepto,Obra pública en bienes de dominio público,195990293,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Edificación no habitacional,83159977,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Subpartida Genérica,Edificios públicos diversos,83159977,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,65415120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,11,Egresos,Partida Genérica,Construcción de vías de comunicación,47415196,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Tema,Total de egresos,2128279246,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Capítulo,Servicios personales,882188013,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Remuneraciones al personal,402329018,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Dependencias diversas,402329018,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Remuneraciones adicionales y especiales,127033665,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,2990986,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",52948957,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Horas extraordinarias,47026979,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Compensaciones,24066743,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Seguridad social,76955625,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Aportaciones de seguridad social,45293183,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,19618179,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Aportaciones para seguros,12044263,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Otras prestaciones sociales y económicas,258007360,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,20469657,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Indemnizaciones,11009591,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Prestaciones y haberes de retiro,12415062,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Apoyos a la capacitación de los servidores públicos,90699,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,214022351,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Pago de estímulos a servidores públicos,17862345,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Estímulos,17862345,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Capítulo,Materiales y suministros,166860708,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",8873745,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",3577017,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",1849068,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Material impreso e información digital,2940853,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Material de limpieza,189442,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Materiales y útiles de enseñanza,317365,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Alimentos y utensilios,6658195,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Productos alimenticios para personas,6581441,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Productos alimenticios para animales,71940,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,4814,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",12043921,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Herramientas menores,4152061,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,108570,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",29229,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,419348,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,4405959,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de defensa y seguridad,326459,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,2385369,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,216926,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Materiales y artículos de construcción y de reparación,43628050,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Productos minerales no metálicos,14096949,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Cemento y productos de concreto,2371560,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",13336,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Madera y productos de madera,564857,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Vidrio y productos de vidrio,20332,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Material eléctrico y electrónico,12566374,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Artículos metálicos para la construcción,8317267,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Materiales complementarios,263246,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,5414129,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",9945696,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",8027849,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Subpartida Genérica,Productos químicos básicos,2734330,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",48314,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,883655,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",224267,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",4137283,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,1917847,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Subpartida Genérica,"Productos alimenticios, agropecuarios y forestales adquiridos como materia prima",1914199,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Subpartida Genérica,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",3648,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,"Combustibles, lubricantes y aditivos",68371822,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",68371822,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",17307889,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Vestuario y uniformes,7228509,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Prendas de seguridad y protección personal,8515668,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Artículos deportivos,1499116,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Productos textiles,64596,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Materiales y suministros para seguridad,31390,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Prendas de protección para seguridad pública y nacional,31390,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Capítulo,Servicios generales,477284915,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Servicios básicos,206936985,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Energía eléctrica,193408678,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Gas,2385722,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Agua,6855312,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Telefonía tradicional,3154223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",535941,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Servicios integrales y otros servicios,597109,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,Servicios de arrendamiento,116658324,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Arrendamiento de edificios,5915443,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Arrendamiento de equipo de transporte,99468634,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Arrendamiento de maquinaria, otros equipos y herramientas",2997742,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Otros arrendamientos,8276505,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",50279782,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",1000000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",439699,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Servicios de capacitación,1658704,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",4631047,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Servicios de vigilancia,42544532,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",5800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",14479558,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Servicios financieros y bancarios,83535,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",1444145,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Seguro de bienes patrimoniales,12837259,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Fletes y maniobras,114619,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",35902061,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,182077,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",125234,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",228628,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Servicios de jardinería y fumigación,350000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2016,9,12,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,16642039,Cifras Definitivas
